,Unnamed: 0,Segment,City,State,Postal Code,Region,Category,Sub-Category,Quantity,Discount,Profit,Order Date,Ship Date,Sales,Product Name,geocode,latitude,longitude
7456,7529,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,5,0.7,-15.44,2017-03-13,2017-03-15,23.16,GBC VeloBind Cover Sets,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7457,7530,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,2,0.2,-28.368,2017-03-13,2017-03-15,126.08,Space Solutions Industrial Galvanized Steel Shelving.,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7458,7531,Corporate,Philadelphia,Pennsylvania,19134,East,Technology,Machines,3,0.7,-643.71,2017-03-13,2017-03-15,449.1,Okidata MB491 Multifunction Printer,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7459,7532,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Appliances,4,0.2,21.9492,2018-10-04,2018-04-14,195.104,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7460,7533,Consumer,Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,3,0.2,6.4176,2018-10-04,2018-04-14,36.672,"Linden 10"" Round Wall Clock, Black","Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7461,7534,Consumer,Houston,Texas,77070,Central,Furniture,Chairs,2,0.3,-6.089,2017-06-25,2017-06-27,85.246,"Global Value Mid-Back Manager's Chair, Gray","Houston, Harris County, Texas, United States",29.7589382,-95.3676974
7462,7535,Consumer,Houston,Texas,77070,Central,Furniture,Furnishings,2,0.6,-26.1696,2017-06-25,2017-06-27,32.712,Eldon Executive Woodline II Cherry Finish Desk Accessories,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974
7463,7536,Corporate,Jackson,Mississippi,39212,South,Office Supplies,Binders,3,0.0,5.3721,2015-03-17,2015-03-21,11.43,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red","Jackson, Hinds County, Mississippi, United States",32.3086744,-90.1983063
7464,7537,Corporate,Jackson,Mississippi,39212,South,Office Supplies,Binders,2,0.0,14.9156,2015-03-17,2015-03-21,30.44,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black","Jackson, Hinds County, Mississippi, United States",32.3086744,-90.1983063
7465,7538,Corporate,Jackson,Mississippi,39212,South,Office Supplies,Paper,2,0.0,6.3504,2015-03-17,2015-03-21,12.96,Xerox 1957,"Jackson, Hinds County, Mississippi, United States",32.3086744,-90.1983063
7466,7539,Corporate,Jackson,Mississippi,39212,South,Office Supplies,Paper,4,0.0,7.68,2015-03-17,2015-03-21,16.0,EcoTones Memo Sheets,"Jackson, Hinds County, Mississippi, United States",32.3086744,-90.1983063
7467,7540,Corporate,Jackson,Mississippi,39212,South,Office Supplies,Appliances,3,0.0,8.4942,2015-03-17,2015-03-21,32.67,Belkin 6 Outlet Metallic Surge Strip,"Jackson, Hinds County, Mississippi, United States",32.3086744,-90.1983063
7468,7541,Consumer,Phoenix,Arizona,85023,West,Office Supplies,Fasteners,3,0.2,-0.9486,2015-09-08,2015-08-13,4.464,"Super Bands, 12/Pack","Phoenix, Maricopa County, Arizona, United States",33.4484367,-112.074141
7469,7542,Consumer,Phoenix,Arizona,85023,West,Office Supplies,Binders,5,0.7,-6.5415,2015-09-08,2015-08-13,9.345,Avery Hole Reinforcements,"Phoenix, Maricopa County, Arizona, United States",33.4484367,-112.074141
7470,7543,Corporate,Oxnard,California,93030,West,Office Supplies,Binders,3,0.2,3.0861,2016-07-26,2016-07-31,9.144,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red","Oxnard, Ventura County, CAL Fire Southern Region, California, United States",34.1976308,-119.1803818
7471,7544,Corporate,Oxnard,California,93030,West,Office Supplies,Binders,6,0.2,8.3868,2016-07-26,2016-07-31,23.136,Tuff Stuff Recycled Round Ring Binders,"Oxnard, Ventura County, CAL Fire Southern Region, California, United States",34.1976308,-119.1803818
7472,7545,Corporate,Oxnard,California,93030,West,Office Supplies,Art,5,0.0,25.792,2016-07-26,2016-07-31,99.2,Newell 334,"Oxnard, Ventura County, CAL Fire Southern Region, California, United States",34.1976308,-119.1803818
7473,7546,Corporate,Seattle,Washington,98105,West,Office Supplies,Binders,5,0.2,7.209,2015-02-15,2015-02-19,21.36,Pressboard Data Binders by Wilson Jones,"Seattle, King County, Washington, United States",47.6038321,-122.330062
7474,7547,Corporate,Covington,Washington,98042,West,Furniture,Furnishings,5,0.0,13.132,2016-03-24,2016-03-27,46.9,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry","Covington, Kenton County, Kentucky, United States",39.0836224,-84.508371
7475,7548,Consumer,Los Angeles,California,90049,West,Office Supplies,Binders,5,0.2,6.552,2018-02-09,2018-06-09,18.72,Acco Translucent Poly Ring Binders,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7476,7549,Consumer,Los Angeles,California,90049,West,Furniture,Tables,2,0.2,-2.9566,2018-02-09,2018-06-09,236.528,Hon 2111 Invitation Series Straight Table,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7477,7550,Corporate,San Diego,California,92105,West,Office Supplies,Labels,3,0.0,8.694,2016-11-16,2016-11-18,18.9,Avery 51,"San Diego, San Diego County, California, United States",32.7174202,-117.1627728
7478,7551,Corporate,Brownsville,Texas,78521,Central,Office Supplies,Paper,2,0.2,3.7408,2015-09-12,2015-11-12,10.688,Xerox 195,"Brownsville, Cameron County, Texas, United States",25.9140277,-97.4890879
7479,7552,Corporate,Brownsville,Texas,78521,Central,Office Supplies,Storage,3,0.2,20.7459,2015-09-12,2015-11-12,237.096,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16","Brownsville, Cameron County, Texas, United States",25.9140277,-97.4890879
7480,7553,Home Office,Chicago,Illinois,60610,Central,Office Supplies,Paper,1,0.2,1.8144,2018-03-02,2018-07-02,5.184,Xerox 2,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
7481,7554,Home Office,Chicago,Illinois,60610,Central,Office Supplies,Paper,2,0.2,23.7742,2018-03-02,2018-07-02,65.584,Xerox 1893,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
7482,7555,Home Office,Chicago,Illinois,60610,Central,Furniture,Furnishings,1,0.6,-26.085,2018-03-02,2018-07-02,22.2,Eldon Cleatmat Chair Mats for Medium Pile Carpets,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
7483,7556,Home Office,Chicago,Illinois,60610,Central,Office Supplies,Paper,5,0.2,146.79,2018-03-02,2018-07-02,419.4,Xerox 189,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
7484,7557,Consumer,Knoxville,Tennessee,37918,South,Furniture,Furnishings,5,0.2,14.4495,2018-11-11,2018-11-14,88.92,"Executive Impressions 14"" Contract Wall Clock","Knoxville, Knox County, East Tennessee, Tennessee, United States",35.9603948,-83.9210261
7485,7558,Home Office,Houston,Texas,77036,Central,Office Supplies,Art,3,0.2,3.2214,2018-09-17,2018-09-22,9.912,Newell Chalk Holder,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974
7486,7559,Home Office,Houston,Texas,77036,Central,Furniture,Chairs,5,0.3,-77.333,2018-09-17,2018-09-22,318.43,"Global Wood Trimmed Manager's Task Chair, Khaki","Houston, Harris County, Texas, United States",29.7589382,-95.3676974
7487,7560,Home Office,Houston,Texas,77036,Central,Office Supplies,Binders,5,0.8,-10.15,2018-09-17,2018-09-22,5.8,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974
7488,7561,Home Office,Houston,Texas,77036,Central,Technology,Phones,6,0.2,88.485,2018-09-17,2018-09-22,1415.76,Polycom VoiceStation 500 Conference phone,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974
7489,7562,Consumer,Bolingbrook,Illinois,60440,Central,Technology,Phones,2,0.2,16.704,2018-06-25,2018-01-07,148.48,Geemarc AmpliPOWER60,"Bolingbrook, Will County, Illinois, United States",41.7003302,-88.0717708
7490,7563,Consumer,Chicago,Illinois,60623,Central,Office Supplies,Labels,4,0.2,3.1212,2017-07-30,2017-04-08,9.248,Avery 498,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
7491,7564,Consumer,Chicago,Illinois,60623,Central,Office Supplies,Storage,2,0.2,51.8312,2017-07-30,2017-04-08,1036.624,Tennsco 16-Compartment Lockers with Coat Rack,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
7492,7565,Consumer,Waynesboro,Virginia,22980,South,Technology,Phones,2,0.0,148.1064,2016-04-16,2016-04-18,569.64,Konftel 250 Conference phone - Charcoal black,"Waynesboro, Virginia, 22980, United States",38.0686668,-78.8893999
7493,7566,Consumer,Waynesboro,Virginia,22980,South,Office Supplies,Binders,1,0.0,4.57,2016-04-16,2016-04-18,9.14,Cardinal EasyOpen D-Ring Binders,"Waynesboro, Virginia, 22980, United States",38.0686668,-78.8893999
7494,7567,Consumer,Waynesboro,Virginia,22980,South,Furniture,Furnishings,7,0.0,119.686,2016-04-16,2016-04-18,1196.86,Tenex Antistatic Computer Chair Mats,"Waynesboro, Virginia, 22980, United States",38.0686668,-78.8893999
7495,7568,Consumer,Waynesboro,Virginia,22980,South,Furniture,Bookcases,9,0.0,125.5824,2016-04-16,2016-04-18,523.26,O'Sullivan 3-Shelf Heavy-Duty Bookcases,"Waynesboro, Virginia, 22980, United States",38.0686668,-78.8893999
7496,7569,Consumer,Los Angeles,California,90004,West,Technology,Copiers,4,0.2,215.9892,2016-11-04,2016-04-14,639.968,Canon PC-428 Personal Copier,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7497,7570,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,2,0.0,24.2696,2016-11-04,2016-04-14,52.76,Easy-staple paper,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7498,7571,Consumer,Seattle,Washington,98105,West,Technology,Accessories,9,0.0,80.838,2016-02-27,2016-01-03,538.92,Microsoft Natural Keyboard Elite,"Seattle, King County, Washington, United States",47.6038321,-122.330062
7499,7572,Consumer,Visalia,California,93277,West,Office Supplies,Art,2,0.0,3.72,2017-08-09,2017-09-15,14.88,"Eberhard Faber 3 1/2"" Golf Pencils","Visalia, Tulare County, CAL Fire Southern Region, California, United States",36.3302284,-119.292058
7500,7573,Consumer,Visalia,California,93277,West,Office Supplies,Paper,8,0.0,15.408,2017-08-09,2017-09-15,34.24,Xerox 1900,"Visalia, Tulare County, CAL Fire Southern Region, California, United States",36.3302284,-119.292058
7501,7574,Consumer,Visalia,California,93277,West,Office Supplies,Storage,2,0.0,65.435,2017-08-09,2017-09-15,261.74,"Mini 13-1/2 Capacity Data Binder Rack, Pearl","Visalia, Tulare County, CAL Fire Southern Region, California, United States",36.3302284,-119.292058
7502,7575,Corporate,Los Angeles,California,90008,West,Office Supplies,Appliances,8,0.0,23.7168,2017-05-19,2017-05-23,87.84,Staple holder,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7503,7576,Home Office,Los Angeles,California,90045,West,Furniture,Furnishings,4,0.0,11.8728,2018-11-11,2018-11-15,34.92,Dax Clear Box Frame,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7504,7577,Consumer,New York City,New York,10011,East,Office Supplies,Paper,3,0.0,7.0218,2015-09-15,2015-09-20,14.94,Easy-staple paper,"City of New York, New York, United States",40.7127281,-74.0060152
7505,7578,Consumer,New York City,New York,10011,East,Furniture,Furnishings,2,0.0,6.2608,2015-09-15,2015-09-20,14.56,"Master Caster Door Stop, Large Neon Orange","City of New York, New York, United States",40.7127281,-74.0060152
7506,7579,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,4,0.7,-2.8608,2016-09-15,2016-09-20,3.576,Avery Hidden Tab Dividers for Binding Systems,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7507,7580,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,2,0.2,-29.4368,2016-09-15,2016-09-20,147.184,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h","Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7508,7581,Home Office,Lehi,Utah,84043,West,Technology,Copiers,5,0.0,449.985,2017-01-07,2017-03-07,1499.95,Hewlett Packard 310 Color Digital Copier,"Lehi, Utah County, Utah, 84043, United States",40.3881114,-111.8486019
7509,7582,Corporate,Chicago,Illinois,60653,Central,Office Supplies,Art,4,0.2,3.2224,2017-10-04,2017-04-15,13.568,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack","Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
7510,7583,Home Office,Henderson,Kentucky,42420,South,Furniture,Chairs,9,0.0,746.4078,2015-06-01,2015-10-01,2573.82,Global Deluxe High-Back Manager's Chair,"Henderson County, Texas, United States",32.182598,-95.7893178
7511,7584,Home Office,Henderson,Kentucky,42420,South,Office Supplies,Binders,2,0.0,274.491,2015-06-01,2015-10-01,609.98,Ibico Hi-Tech Manual Binding System,"Henderson County, Texas, United States",32.182598,-95.7893178
7512,7585,Home Office,Henderson,Kentucky,42420,South,Office Supplies,Art,2,0.0,1.4796,2015-06-01,2015-10-01,5.48,Rogers Handheld Barrel Pencil Sharpener,"Henderson County, Texas, United States",32.182598,-95.7893178
7513,7586,Home Office,Henderson,Kentucky,42420,South,Technology,Phones,2,0.0,113.6742,2015-06-01,2015-10-01,391.98,GE 30524EE4,"Henderson County, Texas, United States",32.182598,-95.7893178
7514,7587,Home Office,Henderson,Kentucky,42420,South,Technology,Phones,4,0.0,204.1092,2015-06-01,2015-10-01,755.96,Wireless Extenders zBoost YX545 SOHO Signal Booster,"Henderson County, Texas, United States",32.182598,-95.7893178
7515,7588,Home Office,Henderson,Kentucky,42420,South,Office Supplies,Fasteners,4,0.0,0.3112,2015-06-01,2015-10-01,31.12,"Alliance Super-Size Bands, Assorted Sizes","Henderson County, Texas, United States",32.182598,-95.7893178
7516,7589,Home Office,Henderson,Kentucky,42420,South,Office Supplies,Paper,1,0.0,3.0084,2015-06-01,2015-10-01,6.54,Southworth 25% Cotton Granite Paper & Envelopes,"Henderson County, Texas, United States",32.182598,-95.7893178
7517,7590,Home Office,Huntington Beach,California,92646,West,Office Supplies,Envelopes,1,0.0,5.751,2017-01-09,2017-03-09,12.78,Globe Weis Peel & Seel First Class Envelopes,"Huntington Beach, Orange County, CAL Fire Southern Region, California, United States",33.6783336,-118.0000166
7518,7591,Home Office,New York City,New York,10011,East,Office Supplies,Binders,4,0.2,6.924,2015-09-23,2015-09-30,18.464,Avery Binding System Hidden Tab Executive Style Index Sets,"City of New York, New York, United States",40.7127281,-74.0060152
7519,7592,Corporate,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,7,0.3,-108.2662,2015-12-15,2015-12-17,445.802,"Global Wood Trimmed Manager's Task Chair, Khaki","Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7520,7593,Home Office,Fargo,North Dakota,58103,Central,Office Supplies,Art,1,0.0,0.868,2018-12-28,2019-02-01,2.48,Staples in misc. colors,"Fargo, Cass County, North Dakota, United States",46.877229,-96.789821
7521,7594,Home Office,Fargo,North Dakota,58103,Central,Office Supplies,Binders,5,0.0,12.691,2018-12-28,2019-02-01,25.9,Wilson Jones Impact Binders,"Fargo, Cass County, North Dakota, United States",46.877229,-96.789821
7522,7595,Home Office,Dover,New Hampshire,3820,East,Office Supplies,Paper,5,0.0,14.651,2016-12-19,2016-12-24,29.9,Xerox 1903,"Dover, Kent, England, United Kingdom",51.1251275,1.3134228
7523,7596,Home Office,Dover,New Hampshire,3820,East,Technology,Accessories,9,0.0,517.4793,2016-12-19,2016-12-24,2249.91,Logitech diNovo Edge Keyboard,"Dover, Kent, England, United Kingdom",51.1251275,1.3134228
7524,7597,Home Office,Dover,New Hampshire,3820,East,Furniture,Tables,4,0.3,-105.3164,2016-12-19,2016-12-24,1053.164,Bretford Rectangular Conference Table Tops,"Dover, Kent, England, United Kingdom",51.1251275,1.3134228
7525,7598,Consumer,San Diego,California,92105,West,Office Supplies,Paper,2,0.0,6.2208,2018-05-11,2018-09-11,12.96,Xerox 1996,"San Diego, San Diego County, California, United States",32.7174202,-117.1627728
7526,7599,Corporate,Los Angeles,California,90032,West,Furniture,Furnishings,6,0.0,33.0708,2016-10-09,2016-09-16,106.68,"Seth Thomas 13 1/2"" Wall Clock","Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7527,7600,Consumer,Utica,New York,13501,East,Technology,Phones,6,0.0,5.997,2018-11-16,2018-11-16,119.94,iOttie HLCRIO102 Car Mount,"City of Utica, Oneida County, New York, United States",43.1009031,-75.2326641
7528,7601,Consumer,Houston,Texas,77070,Central,Office Supplies,Paper,3,0.2,3.21,2018-11-09,2018-09-16,10.272,Xerox 1953,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974
7529,7602,Consumer,Houston,Texas,77070,Central,Furniture,Tables,5,0.3,-65.853,2018-11-09,2018-09-16,512.19,Bevis Round Conference Table Top & Single Column Base,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974
7530,7603,Consumer,Houston,Texas,77070,Central,Office Supplies,Appliances,2,0.8,-4.2012,2018-11-09,2018-09-16,1.556,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","Houston, Harris County, Texas, United States",29.7589382,-95.3676974
7531,7604,Consumer,Westminster,California,92683,West,Office Supplies,Binders,2,0.2,1.4456,2018-07-14,2018-07-18,4.448,Acco Suede Grain Vinyl Round Ring Binder,"Westminster, Millbank, London, Greater London, England, SW1P 3JX, United Kingdom",51.5004439,-0.1265398
7532,7605,Consumer,Westminster,California,92683,West,Furniture,Furnishings,3,0.0,49.8042,2018-07-14,2018-07-18,276.69,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting","Westminster, Millbank, London, Greater London, England, SW1P 3JX, United Kingdom",51.5004439,-0.1265398
7533,7606,Consumer,Westminster,California,92683,West,Office Supplies,Fasteners,4,0.0,2.3312,2018-07-14,2018-07-18,4.96,"OIC Binder Clips, Mini, 1/4"" Capacity, Black","Westminster, Millbank, London, Greater London, England, SW1P 3JX, United Kingdom",51.5004439,-0.1265398
7534,7607,Consumer,Westminster,California,92683,West,Office Supplies,Art,4,0.0,20.8568,2018-07-14,2018-07-18,71.92,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain","Westminster, Millbank, London, Greater London, England, SW1P 3JX, United Kingdom",51.5004439,-0.1265398
7535,7608,Consumer,Westminster,California,92683,West,Furniture,Furnishings,3,0.0,7.9128,2018-07-14,2018-07-18,18.84,"Eldon 200 Class Desk Accessories, Burgundy","Westminster, Millbank, London, Greater London, England, SW1P 3JX, United Kingdom",51.5004439,-0.1265398
7536,7609,Consumer,Westminster,California,92683,West,Technology,Accessories,3,0.0,19.7358,2018-07-14,2018-07-18,140.97,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,"Westminster, Millbank, London, Greater London, England, SW1P 3JX, United Kingdom",51.5004439,-0.1265398
7537,7610,Consumer,Westminster,California,92683,West,Technology,Phones,3,0.2,52.9173,2018-07-14,2018-07-18,470.376,GE 30524EE4,"Westminster, Millbank, London, Greater London, England, SW1P 3JX, United Kingdom",51.5004439,-0.1265398
7538,7611,Consumer,Los Angeles,California,90036,West,Office Supplies,Art,2,0.0,2.0672,2018-03-30,2018-03-30,6.08,Manco Dry-Lighter Erasable Highlighter,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7539,7612,Consumer,Los Angeles,California,90036,West,Technology,Phones,1,0.2,18.5391,2018-03-30,2018-03-30,164.792,AT&T CL83451 4-Handset Telephone,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7540,7613,Corporate,Atlantic City,New Jersey,8401,East,Office Supplies,Envelopes,2,0.0,11.68,2017-01-31,2017-04-02,23.36,Staple envelope,"Atlantic City, Atlantic County, New Jersey, 08401, United States",39.3642852,-74.4229351
7541,7614,Consumer,Skokie,Illinois,60076,Central,Office Supplies,Binders,4,0.8,-18.8728,2018-08-06,2018-06-13,12.176,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black","Skokie, Niles Township, Cook County, Illinois, United States",42.0333694,-87.7333972
7542,7615,Consumer,San Francisco,California,94122,West,Technology,Phones,2,0.2,5.2182,2015-02-11,2015-06-11,46.384,AT&T CL82213,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
7543,7616,Consumer,San Francisco,California,94122,West,Office Supplies,Storage,2,0.0,105.2468,2015-02-11,2015-06-11,362.92,Adjustable Depth Letter/Legal Cart,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
7544,7617,Consumer,Columbus,Ohio,43229,East,Office Supplies,Paper,2,0.2,3.3524,2018-07-14,2018-07-18,9.248,Xerox 1950,"Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
7545,7618,Consumer,Columbus,Ohio,43229,East,Technology,Phones,9,0.4,-377.9892,2018-07-14,2018-07-18,1889.946,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),"Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
7546,7619,Consumer,Columbus,Ohio,43229,East,Office Supplies,Storage,5,0.2,4.653,2018-07-14,2018-07-18,62.04,"Tenex File Box, Personal Filing Tote with Lid, Black","Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
7547,7620,Consumer,Columbus,Ohio,43229,East,Furniture,Furnishings,5,0.2,148.845,2018-07-14,2018-07-18,396.92,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box","Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
7548,7621,Consumer,Columbus,Ohio,43229,East,Office Supplies,Storage,7,0.2,17.9592,2018-07-14,2018-07-18,239.456,"SAFCO Mobile Desk Side File, Wire Frame","Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
7549,7622,Consumer,Columbus,Ohio,43229,East,Office Supplies,Art,5,0.2,2.132,2018-07-14,2018-07-18,13.12,Crayola Colored Pencils,"Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
7550,7623,Consumer,Richmond,Kentucky,40475,South,Office Supplies,Binders,2,0.0,13.5056,2018-09-12,2018-12-12,29.36,"XtraLife ClearVue Slant-D Ring Binder, White, 3""","Richmond, Virginia, United States",37.5385087,-77.43428
7551,7624,Consumer,Richmond,Kentucky,40475,South,Office Supplies,Appliances,5,0.0,62.321,2018-09-12,2018-12-12,214.9,Belkin F9M820V08 8 Outlet Surge,"Richmond, Virginia, United States",37.5385087,-77.43428
7552,7625,Consumer,Richmond,Kentucky,40475,South,Office Supplies,Binders,4,0.0,7.4824,2018-09-12,2018-12-12,15.92,"Avery Durable Slant Ring Binders, No Labels","Richmond, Virginia, United States",37.5385087,-77.43428
7553,7626,Consumer,Richmond,Kentucky,40475,South,Technology,Accessories,5,0.0,48.3285,2018-09-12,2018-12-12,146.45,Logitech ClearChat Comfort/USB Headset H390,"Richmond, Virginia, United States",37.5385087,-77.43428
7554,7627,Consumer,Richmond,Kentucky,40475,South,Office Supplies,Storage,1,0.0,0.6056,2018-09-12,2018-12-12,15.14,Eldon Gobal File Keepers,"Richmond, Virginia, United States",37.5385087,-77.43428
7555,7628,Consumer,Richmond,Kentucky,40475,South,Office Supplies,Labels,2,0.0,2.6496,2018-09-12,2018-12-12,5.76,Avery 492,"Richmond, Virginia, United States",37.5385087,-77.43428
7556,7629,Consumer,Richmond,Kentucky,40475,South,Technology,Copiers,2,0.0,629.991,2018-09-12,2018-12-12,1399.98,Canon Imageclass D680 Copier / Fax,"Richmond, Virginia, United States",37.5385087,-77.43428
7557,7630,Consumer,Lancaster,Ohio,43130,East,Office Supplies,Binders,2,0.7,-7.46,2017-05-09,2017-11-09,8.952,Recycled Easel Ring Binders,"Lancaster, Lancaster County, Pennsylvania, United States",40.03813,-76.3056686
7558,7631,Consumer,Lancaster,Ohio,43130,East,Office Supplies,Binders,6,0.7,-6.4944,2017-05-09,2017-11-09,8.856,Pressboard Hanging Data Binders for Unburst Sheets,"Lancaster, Lancaster County, Pennsylvania, United States",40.03813,-76.3056686
7559,7632,Consumer,Lancaster,Ohio,43130,East,Furniture,Chairs,2,0.3,-1.2178,2017-05-09,2017-11-09,85.246,"Global Push Button Manager's Chair, Indigo","Lancaster, Lancaster County, Pennsylvania, United States",40.03813,-76.3056686
7560,7633,Consumer,Gresham,Oregon,97030,West,Office Supplies,Envelopes,7,0.2,7.6048,2015-10-09,2015-09-16,21.728,Peel & Seel Envelopes,"Gresham, Multnomah County, Oregon, United States",45.4997475,-122.4309766
7561,7634,Consumer,Gresham,Oregon,97030,West,Furniture,Chairs,5,0.2,148.704,2015-10-09,2015-09-16,1487.04,GuestStacker Chair with Chrome Finish Legs,"Gresham, Multnomah County, Oregon, United States",45.4997475,-122.4309766
7562,7635,Corporate,San Francisco,California,94109,West,Office Supplies,Envelopes,6,0.0,33.0648,2018-09-26,2018-09-26,71.88,Staple envelope,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
7563,7636,Corporate,San Francisco,California,94109,West,Furniture,Furnishings,3,0.0,2.9568,2018-09-26,2018-09-26,9.24,Stackable Trays,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
7564,7637,Corporate,San Francisco,California,94109,West,Office Supplies,Paper,6,0.0,16.146,2018-09-26,2018-09-26,35.88,Xerox 1895,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
7565,7638,Corporate,San Francisco,California,94109,West,Office Supplies,Binders,3,0.2,5.538,2018-09-26,2018-09-26,17.04,"Wilson Jones Hanging View Binder, White, 1""","San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
7566,7639,Corporate,San Francisco,California,94109,West,Office Supplies,Binders,3,0.2,314.2719,2018-09-26,2018-09-26,931.176,Fellowes PB300 Plastic Comb Binding Machine,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
7567,7640,Consumer,Longmont,Colorado,80501,West,Furniture,Furnishings,3,0.2,-13.3176,2017-06-17,2017-06-19,266.352,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle","Longmont, Boulder County, Colorado, 80501, United States",40.1672117,-105.1019287
7568,7641,Consumer,Longmont,Colorado,80501,West,Furniture,Chairs,4,0.2,54.3528,2017-06-17,2017-06-19,483.136,"Global Manager's Adjustable Task Chair, Storm","Longmont, Boulder County, Colorado, 80501, United States",40.1672117,-105.1019287
7569,7642,Consumer,Greenville,North Carolina,27834,South,Furniture,Chairs,2,0.2,-22.1382,2018-02-25,2018-01-03,196.784,"Global High-Back Leather Tilter, Burgundy","Greenville, Greenville County, South Carolina, United States",34.851354,-82.3984882
7570,7643,Consumer,Greenville,North Carolina,27834,South,Furniture,Bookcases,5,0.2,5.798,2018-02-25,2018-01-03,231.92,"Bush Westfield Collection Bookcases, Medium Cherry Finish","Greenville, Greenville County, South Carolina, United States",34.851354,-82.3984882
